time,01JP301D01,01JP301D05
2022-04-18 03:27:21+00:00,0.0,
2022-04-18 03:27:44+00:00,,0.0
2022-04-18 03:28:13+00:00,,0.0
2022-04-18 03:28:20+00:00,0.0,
2022-04-18 03:28:42+00:00,,0.0
2022-04-18 03:29:11+00:00,,0.0
2022-04-18 03:29:19+00:00,0.0,
2022-04-18 03:29:40+00:00,,0.0
2022-04-18 03:30:09+00:00,,0.0
2022-04-18 03:30:18+00:00,0.0,
2022-04-18 03:30:38+00:00,,0.0
2022-04-18 03:31:07+00:00,,0.0
2022-04-18 03:31:17+00:00,0.0,
2022-04-18 03:31:36+00:00,,0.0
2022-04-18 03:32:05+00:00,,0.0
2022-04-18 03:32:16+00:00,0.0,
2022-04-18 03:32:34+00:00,,0.0
2022-04-18 03:33:03+00:00,,0.0
2022-04-18 03:33:15+00:00,0.0,
2022-04-18 03:33:32+00:00,,0.0
2022-04-18 03:34:01+00:00,,0.0
2022-04-18 03:34:14+00:00,0.0,
2022-04-18 03:34:30+00:00,,0.0
2022-04-18 03:34:59+00:00,,0.0
2022-04-18 03:35:13+00:00,0.0,
2022-04-18 03:35:28+00:00,,0.0
2022-04-18 03:35:57+00:00,,0.0
2022-04-18 03:36:12+00:00,0.0,
2022-04-18 03:36:26+00:00,,0.0
2022-04-18 03:36:55+00:00,,0.0
2022-04-18 03:37:11+00:00,0.0,
2022-04-18 03:37:24+00:00,,0.0
2022-04-18 03:37:53+00:00,,0.0
2022-04-18 03:38:10+00:00,0.0,
2022-04-18 03:38:22+00:00,,0.0
2022-04-18 03:38:51+00:00,,0.0
2022-04-18 03:39:09+00:00,0.0,
2022-04-18 03:39:20+00:00,,0.0
2022-04-18 03:39:49+00:00,,0.0
2022-04-18 03:40:08+00:00,0.0,
2022-04-18 03:40:18+00:00,,0.0
2022-04-18 03:40:47+00:00,,0.0
2022-04-18 03:41:07+00:00,0.0,
2022-04-18 03:41:16+00:00,,0.0
2022-04-18 03:41:45+00:00,,0.0
2022-04-18 03:42:06+00:00,0.0,
2022-04-18 03:42:14+00:00,,0.0
2022-04-18 03:42:43+00:00,,0.0
2022-04-18 03:43:05+00:00,0.0,
2022-04-18 03:43:12+00:00,,0.0
2022-04-18 03:43:41+00:00,,0.0
2022-04-18 03:44:04+00:00,0.0,
2022-04-18 03:44:10+00:00,,0.0
2022-04-18 03:44:39+00:00,,0.0
2022-04-18 03:45:03+00:00,0.0,
2022-04-18 03:45:08+00:00,,0.0
2022-04-18 03:45:37+00:00,,0.0
2022-04-18 03:46:02+00:00,0.0,
2022-04-18 03:46:06+00:00,,0.0
2022-04-18 03:46:35+00:00,,0.0
2022-04-18 03:47:01+00:00,0.0,
2022-04-18 03:47:04+00:00,,0.0
2022-04-18 03:47:33+00:00,,0.0
2022-04-18 03:48:00+00:00,0.0,
2022-04-18 03:48:02+00:00,,0.0
2022-04-18 03:48:31+00:00,,0.0
2022-04-18 03:48:59+00:00,0.0,
2022-04-18 03:49:00+00:00,,0.0
2022-04-18 03:49:29+00:00,,0.0
2022-04-18 03:49:58+00:00,0.0,0.0
2022-04-18 03:50:27+00:00,,0.0
2022-04-18 03:50:56+00:00,,0.0
2022-04-18 03:50:57+00:00,0.0,
2022-04-18 03:51:25+00:00,,0.0
2022-04-18 03:51:54+00:00,,0.0
2022-04-18 03:51:56+00:00,0.0,
2022-04-18 03:52:23+00:00,,0.0
2022-04-18 03:52:52+00:00,,0.0
2022-04-18 03:52:55+00:00,0.0,
2022-04-18 03:53:21+00:00,,0.0
2022-04-18 03:53:50+00:00,,0.0
2022-04-18 03:53:54+00:00,0.0,
2022-04-18 03:54:19+00:00,,0.0
2022-04-18 03:54:48+00:00,,0.0
2022-04-18 03:54:53+00:00,0.0,
2022-04-18 03:55:17+00:00,,0.0
2022-04-18 03:55:46+00:00,,0.0
2022-04-18 03:55:52+00:00,0.0,
2022-04-18 03:56:15+00:00,,0.0
2022-04-18 03:56:44+00:00,,0.0
2022-04-18 03:56:51+00:00,0.0,
2022-04-18 03:57:13+00:00,,0.0
2022-04-18 03:57:42+00:00,,0.0
2022-04-18 03:57:50+00:00,0.0,
2022-04-18 03:58:11+00:00,,0.0
2022-04-18 03:58:40+00:00,,0.0
2022-04-18 03:58:49+00:00,0.0,
2022-04-18 03:59:09+00:00,,0.0
2022-04-18 03:59:38+00:00,,0.0
2022-04-18 03:59:48+00:00,0.0,
2022-04-18 04:00:07+00:00,,0.0
2022-04-18 04:00:36+00:00,,0.0
2022-04-18 04:00:47+00:00,0.0,
2022-04-18 04:01:05+00:00,,0.0
2022-04-18 04:01:34+00:00,,0.0
2022-04-18 04:01:46+00:00,0.0,
2022-04-18 04:02:03+00:00,,0.0
2022-04-18 04:02:32+00:00,,0.0
2022-04-18 04:02:45+00:00,0.0,
2022-04-18 04:03:01+00:00,,0.0
2022-04-18 04:03:30+00:00,,0.0
2022-04-18 04:03:44+00:00,0.0,
2022-04-18 04:03:59+00:00,,0.0
2022-04-18 04:04:28+00:00,,0.0
2022-04-18 04:04:43+00:00,0.0,
2022-04-18 04:04:57+00:00,,0.0
2022-04-18 04:05:26+00:00,,0.0
2022-04-18 04:05:42+00:00,0.0,
2022-04-18 04:05:55+00:00,,0.0
2022-04-18 04:06:25+00:00,,0.0
2022-04-18 04:06:41+00:00,0.0,
2022-04-18 04:06:54+00:00,,0.0
2022-04-18 04:07:23+00:00,,0.0
2022-04-18 04:07:40+00:00,0.0,
2022-04-18 04:07:52+00:00,,0.0
2022-04-18 04:08:21+00:00,,0.0
2022-04-18 04:08:39+00:00,0.0,
2022-04-18 04:08:50+00:00,,0.0
2022-04-18 04:09:19+00:00,,0.0
2022-04-18 04:09:38+00:00,0.0,
2022-04-18 04:09:48+00:00,,0.0
2022-04-18 04:10:17+00:00,,0.0
2022-04-18 04:10:37+00:00,0.0,
2022-04-18 04:10:46+00:00,,0.0
2022-04-18 04:11:15+00:00,,0.0
2022-04-18 04:11:36+00:00,0.0,
2022-04-18 04:11:44+00:00,,0.0
2022-04-18 04:12:13+00:00,,0.0
2022-04-18 04:12:35+00:00,0.0,
2022-04-18 04:12:42+00:00,,0.0
2022-04-18 04:13:11+00:00,,0.0
2022-04-18 04:13:34+00:00,0.0,
2022-04-18 04:13:40+00:00,,0.0
2022-04-18 04:14:09+00:00,,0.0
2022-04-18 04:14:33+00:00,0.0,
2022-04-18 04:14:38+00:00,,0.0
2022-04-18 04:15:07+00:00,,0.0
2022-04-18 04:15:32+00:00,0.0,
2022-04-18 04:15:36+00:00,,0.0
2022-04-18 04:16:05+00:00,,0.0
2022-04-18 04:16:31+00:00,0.0,
2022-04-18 04:16:34+00:00,,0.0
2022-04-18 04:17:03+00:00,,0.0
2022-04-18 04:17:30+00:00,0.0,
2022-04-18 04:17:32+00:00,,0.0
2022-04-18 04:18:01+00:00,,0.0
2022-04-18 04:18:29+00:00,0.0,
2022-04-18 04:18:30+00:00,,0.0
2022-04-18 04:18:59+00:00,,0.0
2022-04-18 04:19:28+00:00,0.0,0.0
2022-04-18 04:19:57+00:00,,0.0
2022-04-18 04:20:26+00:00,,0.0
2022-04-18 04:20:27+00:00,0.0,
2022-04-18 04:20:55+00:00,,0.0
2022-04-18 04:21:24+00:00,,0.0
2022-04-18 04:21:26+00:00,0.0,
2022-04-18 04:21:53+00:00,,0.0
2022-04-18 04:22:22+00:00,,0.0
2022-04-18 04:22:25+00:00,0.0,
2022-04-18 04:22:51+00:00,,0.0
2022-04-18 04:23:20+00:00,,0.0
2022-04-18 04:23:24+00:00,0.0,
2022-04-18 04:23:49+00:00,,0.0
2022-04-18 04:24:18+00:00,,0.0
2022-04-18 04:24:23+00:00,0.0,
2022-04-18 04:24:47+00:00,,0.0
2022-04-18 04:25:16+00:00,,0.0
2022-04-18 04:25:22+00:00,0.0,
2022-04-18 04:25:45+00:00,,0.0
2022-04-18 04:26:14+00:00,,0.0
2022-04-18 04:26:21+00:00,0.0,
2022-04-18 04:26:43+00:00,,0.0
2022-04-18 04:27:12+00:00,,0.0
2022-04-18 04:27:20+00:00,0.0,
2022-04-18 04:27:41+00:00,,0.0
2022-04-18 04:28:10+00:00,,0.0
2022-04-18 04:28:19+00:00,0.0,
2022-04-18 04:28:39+00:00,,0.0
2022-04-18 04:29:08+00:00,,0.0
2022-04-18 04:29:18+00:00,0.0,
2022-04-18 04:29:37+00:00,,0.0
2022-04-18 04:30:06+00:00,,0.0
2022-04-18 04:30:17+00:00,0.0,
2022-04-18 04:30:35+00:00,,0.0
2022-04-18 04:31:04+00:00,,0.0
2022-04-18 04:31:16+00:00,0.0,
2022-04-18 04:31:33+00:00,,0.0
2022-04-18 04:32:02+00:00,,0.0
2022-04-18 04:32:15+00:00,0.0,
2022-04-18 04:32:31+00:00,,0.0
2022-04-18 04:33:00+00:00,,0.0
2022-04-18 04:33:14+00:00,0.0,
2022-04-18 04:33:29+00:00,,0.0
2022-04-18 04:33:58+00:00,,0.0
2022-04-18 04:34:13+00:00,0.0,
2022-04-18 04:34:27+00:00,,0.0
2022-04-18 04:34:56+00:00,,0.0
2022-04-18 04:35:12+00:00,0.0,
2022-04-18 04:35:25+00:00,,0.0
2022-04-18 04:35:54+00:00,,0.0
2022-04-18 04:36:11+00:00,0.0,
2022-04-18 04:36:23+00:00,,0.0
2022-04-18 04:36:52+00:00,,0.0
2022-04-18 04:37:10+00:00,0.0,
2022-04-18 04:37:21+00:00,,0.0
2022-04-18 04:37:50+00:00,,0.0
2022-04-18 04:38:09+00:00,0.0,
2022-04-18 04:38:19+00:00,,0.0
2022-04-18 04:38:48+00:00,,0.0
2022-04-18 04:39:08+00:00,0.0,
2022-04-18 04:39:17+00:00,,0.0
2022-04-18 04:39:46+00:00,,0.0
2022-04-18 04:40:07+00:00,0.0,
2022-04-18 04:40:15+00:00,,0.0
2022-04-18 04:40:44+00:00,,0.0
2022-04-18 04:41:06+00:00,0.0,
2022-04-18 04:41:13+00:00,,0.0
2022-04-18 04:41:42+00:00,,0.0
2022-04-18 04:42:05+00:00,0.0,
2022-04-18 04:42:11+00:00,,0.0
2022-04-18 04:42:40+00:00,,0.0
2022-04-18 04:43:04+00:00,0.0,
2022-04-18 04:43:09+00:00,,0.0
2022-04-18 04:43:38+00:00,,0.0
2022-04-18 04:44:03+00:00,0.0,
2022-04-18 04:44:07+00:00,,0.0
2022-04-18 04:44:36+00:00,,0.0
2022-04-18 04:45:02+00:00,0.0,
2022-04-18 04:45:05+00:00,,0.0
2022-04-18 04:45:34+00:00,,0.0
2022-04-18 04:46:01+00:00,0.0,
2022-04-18 04:46:03+00:00,,0.0
2022-04-18 04:46:32+00:00,,0.0
2022-04-18 04:47:00+00:00,0.0,
2022-04-18 04:47:01+00:00,,0.0
2022-04-18 04:47:30+00:00,,0.0
2022-04-18 04:47:59+00:00,0.0,0.0
2022-04-18 04:48:28+00:00,,0.0
2022-04-18 04:48:57+00:00,,0.0
2022-04-18 04:48:58+00:00,0.0,
2022-04-18 04:49:26+00:00,,0.0
2022-04-18 04:49:55+00:00,,0.0
2022-04-18 04:49:57+00:00,0.0,
2022-04-18 04:50:24+00:00,,0.0
2022-04-18 04:50:53+00:00,,0.0
2022-04-18 04:50:56+00:00,0.0,
2022-04-18 04:51:22+00:00,,0.0
2022-04-18 04:51:51+00:00,,0.0
2022-04-18 04:51:55+00:00,0.0,
2022-04-18 04:52:20+00:00,,0.0
2022-04-18 04:52:49+00:00,,0.0
2022-04-18 04:52:54+00:00,0.0,
2022-04-18 04:53:18+00:00,,0.0
2022-04-18 04:53:47+00:00,,0.0
2022-04-18 04:53:53+00:00,0.0,
2022-04-18 04:54:16+00:00,,0.0
2022-04-18 04:54:45+00:00,,0.0
2022-04-18 04:54:52+00:00,0.0,
2022-04-18 04:55:14+00:00,,0.0
2022-04-18 04:55:43+00:00,,0.0
2022-04-18 04:55:51+00:00,0.0,
2022-04-18 04:56:12+00:00,,0.0
2022-04-18 04:56:41+00:00,,0.0
2022-04-18 04:56:50+00:00,0.0,
2022-04-18 04:57:10+00:00,,0.0
2022-04-18 04:57:39+00:00,,0.0
2022-04-18 04:57:49+00:00,0.0,
2022-04-18 04:58:08+00:00,,0.0
2022-04-18 04:58:37+00:00,,0.0
2022-04-18 04:58:48+00:00,0.0,
2022-04-18 04:59:06+00:00,,0.0
2022-04-18 04:59:35+00:00,,0.0
2022-04-18 04:59:47+00:00,0.0,
2022-04-18 05:00:04+00:00,,0.0
2022-04-18 05:00:33+00:00,,0.0
2022-04-18 05:00:46+00:00,0.0,
2022-04-18 05:01:02+00:00,,0.0
2022-04-18 05:01:31+00:00,,0.0
2022-04-18 05:01:45+00:00,0.0,
2022-04-18 05:02:00+00:00,,0.0
2022-04-18 05:02:29+00:00,,0.0
2022-04-18 05:02:44+00:00,0.0,
2022-04-18 05:02:58+00:00,,0.0
2022-04-18 05:03:27+00:00,,0.0
2022-04-18 05:03:43+00:00,0.0,
2022-04-18 05:03:56+00:00,,0.0
2022-04-18 05:04:25+00:00,,0.0
2022-04-18 05:04:42+00:00,0.0,
2022-04-18 05:04:54+00:00,,0.0
2022-04-18 05:05:23+00:00,,0.0
2022-04-18 05:05:41+00:00,0.0,
2022-04-18 05:05:52+00:00,,0.0
2022-04-18 05:06:21+00:00,,0.0
2022-04-18 05:06:40+00:00,0.0,
2022-04-18 05:06:50+00:00,,0.0
2022-04-18 05:07:19+00:00,,0.0
2022-04-18 05:07:39+00:00,0.0,
2022-04-18 05:07:48+00:00,,0.0
2022-04-18 05:08:17+00:00,,0.0
2022-04-18 05:08:38+00:00,0.0,
2022-04-18 05:08:46+00:00,,0.0
2022-04-18 05:09:15+00:00,,0.0
2022-04-18 05:09:37+00:00,0.0,
2022-04-18 05:09:44+00:00,,0.0
2022-04-18 05:10:13+00:00,,0.0
2022-04-18 05:10:36+00:00,0.0,
2022-04-18 05:10:42+00:00,,0.0
2022-04-18 05:11:12+00:00,,0.0
2022-04-18 05:11:35+00:00,0.0,
2022-04-18 05:11:41+00:00,,0.0
2022-04-18 05:12:10+00:00,,0.0
2022-04-18 05:12:34+00:00,0.0,
2022-04-18 05:12:39+00:00,,0.0
2022-04-18 05:13:08+00:00,,0.0
2022-04-18 05:13:33+00:00,0.0,
2022-04-18 05:13:37+00:00,,0.0
2022-04-18 05:14:06+00:00,,0.0
2022-04-18 05:14:32+00:00,0.0,
2022-04-18 05:14:35+00:00,,0.0
2022-04-18 05:15:04+00:00,,0.0
2022-04-18 05:15:31+00:00,0.0,
2022-04-18 05:15:33+00:00,,0.0
2022-04-18 05:16:02+00:00,,0.0
2022-04-18 05:16:30+00:00,0.0,
2022-04-18 05:16:31+00:00,,0.0
2022-04-18 05:17:00+00:00,,0.0
2022-04-18 05:17:29+00:00,0.0,0.0
2022-04-18 05:17:58+00:00,,0.0
2022-04-18 05:18:27+00:00,,0.0
2022-04-18 05:18:28+00:00,0.0,
2022-04-18 05:18:56+00:00,,0.0
2022-04-18 05:19:25+00:00,,0.0
2022-04-18 05:19:27+00:00,0.0,
2022-04-18 05:19:54+00:00,,0.0
2022-04-18 05:20:23+00:00,,0.0
2022-04-18 05:20:26+00:00,0.0,
2022-04-18 05:20:52+00:00,,0.0
2022-04-18 05:21:21+00:00,,0.0
2022-04-18 05:21:25+00:00,0.0,
2022-04-18 05:21:50+00:00,,0.0
2022-04-18 05:22:19+00:00,,0.0
2022-04-18 05:22:24+00:00,0.0,
2022-04-18 05:22:48+00:00,,0.0
2022-04-18 05:23:17+00:00,,0.0
2022-04-18 05:23:23+00:00,0.0,
2022-04-18 05:23:46+00:00,,0.0
2022-04-18 05:24:15+00:00,,0.0
2022-04-18 05:24:22+00:00,0.0,
2022-04-18 05:24:44+00:00,,0.0
2022-04-18 05:25:13+00:00,,0.0
2022-04-18 05:25:21+00:00,0.0,
2022-04-18 05:25:42+00:00,,0.0
2022-04-18 05:26:11+00:00,,0.0
2022-04-18 05:26:20+00:00,0.0,
2022-04-18 05:26:40+00:00,,0.0
2022-04-18 05:27:09+00:00,,0.0
2022-04-18 05:27:19+00:00,0.0,
2022-04-18 05:27:38+00:00,,0.0
2022-04-18 05:28:07+00:00,,0.0
2022-04-18 05:28:18+00:00,0.0,
2022-04-18 05:28:36+00:00,,0.0
2022-04-18 05:29:05+00:00,,0.0
2022-04-18 05:29:17+00:00,0.0,
2022-04-18 05:29:34+00:00,,0.0
2022-04-18 05:30:03+00:00,,0.0
2022-04-18 05:30:16+00:00,0.0,
2022-04-18 05:30:32+00:00,,0.0
2022-04-18 05:31:01+00:00,,0.0
2022-04-18 05:31:15+00:00,0.0,
2022-04-18 05:31:30+00:00,,0.0
2022-04-18 05:31:59+00:00,,0.0
2022-04-18 05:32:14+00:00,0.0,
2022-04-18 05:32:28+00:00,,0.0
2022-04-18 05:32:57+00:00,,0.0
2022-04-18 05:33:13+00:00,0.0,
2022-04-18 05:33:26+00:00,,0.0
2022-04-18 05:33:55+00:00,,0.0
2022-04-18 05:34:12+00:00,0.0,
2022-04-18 05:34:24+00:00,,0.0
2022-04-18 05:34:53+00:00,,0.0
2022-04-18 05:35:11+00:00,0.0,
2022-04-18 05:35:22+00:00,,0.0
2022-04-18 05:35:51+00:00,,0.0
2022-04-18 05:36:10+00:00,0.0,
2022-04-18 05:36:20+00:00,,0.0
2022-04-18 05:36:49+00:00,,0.0
2022-04-18 05:37:09+00:00,0.0,
2022-04-18 05:37:18+00:00,,0.0
2022-04-18 05:37:47+00:00,,0.0
2022-04-18 05:38:08+00:00,0.0,
2022-04-18 05:38:16+00:00,,0.0
2022-04-18 05:38:45+00:00,,0.0
2022-04-18 05:39:07+00:00,0.0,
2022-04-18 05:39:14+00:00,,0.0
2022-04-18 05:39:43+00:00,,0.0
2022-04-18 05:40:06+00:00,0.0,
2022-04-18 05:40:12+00:00,,0.0
2022-04-18 05:40:41+00:00,,0.0
2022-04-18 05:41:05+00:00,0.0,
2022-04-18 05:41:10+00:00,,0.0
2022-04-18 05:41:39+00:00,,0.0
2022-04-18 05:42:04+00:00,0.0,
2022-04-18 05:42:08+00:00,,0.0
2022-04-18 05:42:37+00:00,,0.0
2022-04-18 05:43:03+00:00,0.0,
2022-04-18 05:43:06+00:00,,0.0
2022-04-18 05:43:35+00:00,,0.0
2022-04-18 05:44:02+00:00,0.0,
2022-04-18 05:44:04+00:00,,0.0
2022-04-18 05:44:33+00:00,,0.0
2022-04-18 05:45:01+00:00,0.0,
2022-04-18 05:45:02+00:00,,0.0
2022-04-18 05:45:31+00:00,,0.0
2022-04-18 05:46:00+00:00,0.0,0.0
2022-04-18 05:46:29+00:00,,0.0
2022-04-18 05:46:58+00:00,,0.0
2022-04-18 05:46:59+00:00,0.0,
2022-04-18 05:47:27+00:00,,0.0
2022-04-18 05:47:56+00:00,,0.0
2022-04-18 05:47:58+00:00,0.0,
2022-04-18 05:48:25+00:00,,0.0
2022-04-18 05:48:54+00:00,,0.0
2022-04-18 05:48:57+00:00,0.0,
2022-04-18 05:49:23+00:00,,0.0
2022-04-18 05:49:52+00:00,,0.0
2022-04-18 05:49:57+00:00,0.0,
2022-04-18 05:50:21+00:00,,0.0
2022-04-18 05:50:50+00:00,,0.0
2022-04-18 05:50:56+00:00,0.0,
2022-04-18 05:51:19+00:00,,0.0
2022-04-18 05:51:48+00:00,,0.0
2022-04-18 05:51:55+00:00,0.0,
2022-04-18 05:52:17+00:00,,0.0
2022-04-18 05:52:46+00:00,,0.0
2022-04-18 05:52:54+00:00,0.0,
2022-04-18 05:53:15+00:00,,0.0
2022-04-18 05:53:44+00:00,,0.0
2022-04-18 05:53:53+00:00,0.0,
2022-04-18 05:54:13+00:00,,0.0
2022-04-18 05:54:42+00:00,,0.0
2022-04-18 05:54:52+00:00,0.0,
2022-04-18 05:55:11+00:00,,0.0
2022-04-18 05:55:40+00:00,,0.0
2022-04-18 05:55:51+00:00,0.0,
2022-04-18 05:56:09+00:00,,0.0
2022-04-18 05:56:38+00:00,,0.0
2022-04-18 05:56:50+00:00,0.0,
2022-04-18 05:57:07+00:00,,0.0
2022-04-18 05:57:36+00:00,,0.0
2022-04-18 05:57:49+00:00,0.0,
2022-04-18 05:58:05+00:00,,0.0
2022-04-18 05:58:34+00:00,,0.0
2022-04-18 05:58:48+00:00,0.0,
2022-04-18 05:59:03+00:00,,0.0
2022-04-18 05:59:32+00:00,,0.0
2022-04-18 05:59:47+00:00,0.0,
2022-04-18 06:00:01+00:00,,0.0
2022-04-18 06:00:30+00:00,,0.0
2022-04-18 06:00:46+00:00,0.0,
2022-04-18 06:00:59+00:00,,0.0
2022-04-18 06:01:28+00:00,,0.0
2022-04-18 06:01:45+00:00,0.0,
2022-04-18 06:01:57+00:00,,0.0
2022-04-18 06:02:26+00:00,,0.0
2022-04-18 06:02:44+00:00,0.0,
2022-04-18 06:02:55+00:00,,0.0
2022-04-18 06:03:24+00:00,,0.0
2022-04-18 06:03:43+00:00,0.0,
2022-04-18 06:03:53+00:00,,0.0
2022-04-18 06:04:22+00:00,,0.0
2022-04-18 06:04:42+00:00,0.0,
2022-04-18 06:04:52+00:00,,0.0
2022-04-18 06:05:21+00:00,,0.0
2022-04-18 06:05:41+00:00,0.0,
2022-04-18 06:05:50+00:00,,0.0
2022-04-18 06:06:19+00:00,,0.0
2022-04-18 06:06:40+00:00,0.0,
2022-04-18 06:06:48+00:00,,0.0
2022-04-18 06:07:17+00:00,,0.0
2022-04-18 06:07:39+00:00,0.0,
2022-04-18 06:07:46+00:00,,0.0
2022-04-18 06:08:15+00:00,,0.0
2022-04-18 06:08:38+00:00,0.0,
2022-04-18 06:08:44+00:00,,0.0
2022-04-18 06:09:13+00:00,,0.0
2022-04-18 06:09:37+00:00,0.0,
2022-04-18 06:09:42+00:00,,0.0
2022-04-18 06:10:11+00:00,,0.0
2022-04-18 06:10:36+00:00,0.0,
2022-04-18 06:10:40+00:00,,0.0
2022-04-18 06:11:09+00:00,,0.0
2022-04-18 06:11:35+00:00,0.0,
2022-04-18 06:11:38+00:00,,0.0
2022-04-18 06:12:07+00:00,,0.0
2022-04-18 06:12:34+00:00,0.0,
2022-04-18 06:12:36+00:00,,0.0
2022-04-18 06:13:05+00:00,,0.0
2022-04-18 06:13:33+00:00,0.0,
2022-04-18 06:13:34+00:00,,0.0
2022-04-18 06:14:03+00:00,,0.0
2022-04-18 06:14:32+00:00,0.0,0.0
2022-04-18 06:15:01+00:00,,0.0
2022-04-18 06:15:30+00:00,,0.0
2022-04-18 06:15:31+00:00,0.0,
2022-04-18 06:15:59+00:00,,0.0
2022-04-18 06:16:28+00:00,,0.0
2022-04-18 06:16:30+00:00,0.0,
2022-04-18 06:16:57+00:00,,0.0
2022-04-18 06:17:26+00:00,,0.0
2022-04-18 06:17:29+00:00,0.0,
2022-04-18 06:17:55+00:00,,0.0
2022-04-18 06:18:24+00:00,,0.0
2022-04-18 06:18:28+00:00,0.0,
2022-04-18 06:18:53+00:00,,0.0
2022-04-18 06:19:22+00:00,,0.0
2022-04-18 06:19:27+00:00,0.0,
2022-04-18 06:19:51+00:00,,0.0
2022-04-18 06:20:20+00:00,,0.0
2022-04-18 06:20:26+00:00,0.0,
2022-04-18 06:20:49+00:00,,0.0
2022-04-18 06:21:18+00:00,,0.0
2022-04-18 06:21:25+00:00,0.0,
2022-04-18 06:21:47+00:00,,0.0
2022-04-18 06:22:16+00:00,,0.0
2022-04-18 06:22:24+00:00,0.0,
2022-04-18 06:22:45+00:00,,0.0
2022-04-18 06:23:14+00:00,,0.0
2022-04-18 06:23:23+00:00,0.0,
2022-04-18 06:23:43+00:00,,0.0
2022-04-18 06:24:12+00:00,,0.0
2022-04-18 06:24:22+00:00,0.0,
2022-04-18 06:24:41+00:00,,0.0
2022-04-18 06:25:10+00:00,,0.0
2022-04-18 06:25:21+00:00,0.0,
2022-04-18 06:25:39+00:00,,0.0
2022-04-18 06:26:08+00:00,,0.0
2022-04-18 06:26:20+00:00,0.0,
2022-04-18 06:26:37+00:00,,0.0
2022-04-18 06:27:06+00:00,,0.0
2022-04-18 06:27:19+00:00,0.0,
2022-04-18 06:27:35+00:00,,0.0
2022-04-18 06:28:04+00:00,,0.0
2022-04-18 06:28:18+00:00,0.0,
2022-04-18 06:28:33+00:00,,0.0
2022-04-18 06:29:02+00:00,,0.0
2022-04-18 06:29:17+00:00,0.0,
2022-04-18 06:29:31+00:00,,0.0
2022-04-18 06:30:00+00:00,,0.0
2022-04-18 06:30:16+00:00,0.0,
2022-04-18 06:30:29+00:00,,0.0
2022-04-18 06:30:58+00:00,,0.0
2022-04-18 06:31:15+00:00,0.0,
2022-04-18 06:31:27+00:00,,0.0
2022-04-18 06:31:56+00:00,,0.0
2022-04-18 06:32:14+00:00,0.0,
2022-04-18 06:32:25+00:00,,0.0
2022-04-18 06:32:54+00:00,,0.0
2022-04-18 06:33:13+00:00,0.0,
2022-04-18 06:33:23+00:00,,0.0
2022-04-18 06:33:52+00:00,,0.0
2022-04-18 06:34:12+00:00,0.0,
2022-04-18 06:34:21+00:00,,0.0
2022-04-18 06:34:50+00:00,,0.0
2022-04-18 06:35:11+00:00,0.0,
2022-04-18 06:35:19+00:00,,0.0
2022-04-18 06:35:48+00:00,,0.0
2022-04-18 06:36:10+00:00,0.0,
2022-04-18 06:36:17+00:00,,0.0
2022-04-18 06:36:46+00:00,,0.0
2022-04-18 06:37:09+00:00,0.0,
2022-04-18 06:37:15+00:00,,0.0
2022-04-18 06:37:44+00:00,,0.0
2022-04-18 06:38:08+00:00,0.0,
2022-04-18 06:38:13+00:00,,0.0
2022-04-18 06:38:42+00:00,,0.0
2022-04-18 06:39:07+00:00,0.0,
2022-04-18 06:39:11+00:00,,0.0
2022-04-18 06:39:40+00:00,,0.0
2022-04-18 06:40:06+00:00,0.0,
2022-04-18 06:40:09+00:00,,0.0
2022-04-18 06:40:38+00:00,,0.0
2022-04-18 06:41:05+00:00,0.0,
2022-04-18 06:41:07+00:00,,0.0
2022-04-18 06:41:36+00:00,,0.0
2022-04-18 06:42:04+00:00,0.0,
2022-04-18 06:42:05+00:00,,0.0
2022-04-18 06:42:34+00:00,,0.0
2022-04-18 06:43:03+00:00,0.0,0.0
2022-04-18 06:43:32+00:00,,0.0
2022-04-18 06:44:01+00:00,,0.0
2022-04-18 06:44:02+00:00,0.0,
2022-04-18 06:44:30+00:00,,0.0
2022-04-18 06:44:59+00:00,,0.0
2022-04-18 06:45:01+00:00,0.0,
2022-04-18 06:45:28+00:00,,0.0
2022-04-18 06:45:57+00:00,,0.0
2022-04-18 06:46:00+00:00,0.0,
2022-04-18 06:46:26+00:00,,0.0
2022-04-18 06:46:55+00:00,,0.0
2022-04-18 06:46:59+00:00,0.0,
2022-04-18 06:47:24+00:00,,0.0
2022-04-18 06:47:53+00:00,,0.0
2022-04-18 06:47:58+00:00,0.0,
2022-04-18 06:48:22+00:00,,0.0
2022-04-18 06:48:51+00:00,,0.0
2022-04-18 06:48:57+00:00,0.0,
2022-04-18 06:49:20+00:00,,0.0
2022-04-18 06:49:49+00:00,,0.0
2022-04-18 06:49:56+00:00,0.0,
2022-04-18 06:50:18+00:00,,0.0
2022-04-18 06:50:47+00:00,,0.0
2022-04-18 06:50:55+00:00,0.0,
2022-04-18 06:51:16+00:00,,0.0
2022-04-18 06:51:45+00:00,,0.0
2022-04-18 06:51:54+00:00,0.0,
2022-04-18 06:52:14+00:00,,0.0
2022-04-18 06:52:43+00:00,,0.0
2022-04-18 06:52:53+00:00,0.0,
2022-04-18 06:53:12+00:00,,0.0
2022-04-18 06:53:41+00:00,,0.0
2022-04-18 06:53:52+00:00,0.0,
2022-04-18 06:54:10+00:00,,0.0
2022-04-18 06:54:39+00:00,,0.0
2022-04-18 06:54:51+00:00,0.0,
